## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | MONTHLY MINIMUM RATE | HOURLY MINIMUM RATE | MONTHLY MIDPOINT RATE | HOURLY MIDPOINT RATE | MONTHLY MAXIMUM RATE | HOURLY MAXIMUM RATE | SHIFT DIFFERENTIAL EVE | SHIFT DIFFERENTIAL NIGHT | SHIFT DIFFERENTIAL WKEND | ON CALL RATES 1 | ON CALL RATES 2 | ON CALL RATES 3 |
| 017 | 9278 | PHARMACY TECH II PER DIEM | | $17.63 | | | | | $0.95 | $1.70 | $1.05 | $4.70 | | |
| 017 | 9279 | PHARMACY TECH I PER DIEM | | $15.79 | | | | | $0.95 | $1.70 | $1.05 | $4.70 | | |
| 017 | 9281 | PHARMACY TECH III | $3,154 | $18.13 | $3,626 | $20.84 | $4,100 | $23.56 | $0.95 | $1.70 | $1.05 | $4.70 | | |
| 017 | 9282 | PHARMACY TECH II | $2,784 | $16.00 | $3,202 | $18.40 | $3,619 | $20.80 | $0.95 | $1.70 | $1.05 | $4.70 | | |
| 017 | 9283 | PHARMACY TECH I | $2,493 | $14.33 | $2,868 | $16.48 | $3,241 | $18.63 | $0.95 | $1.70 | $1.05 | $4.70 | | |
| 018 | 9263 | MEDICAL REC ADMINISTRATOR | $2,994 | $17.21 | $3,443 | $19.79 | $3,892 | $22.37 | $1.20 | $2.00 | $1.40 | $6.00 | | |
| 018 | 9264 | MEDICAL REC ADMSTR ASST | $2,759 | $15.86 | $3,174 | $18.24 | $3,587 | $20.61 | $1.20 | $2.00 | $1.40 | $6.00 | | |
| 018 | 9266 | MEDICAL RECORD TECH | $2,529 | $14.53 | $2,909 | $16.72 | $3,288 | $18.90 | $1.20 | $2.00 | $1.40 | $6.00 | | |
| 018 | 9267 | MEDICAL RECORD TECH ASST | $2,347 | $13.49 | $2,699 | $15.51 | $3,051 | $17.53 | $1.20 | $2.00 | $1.40 | $6.00 | | |
| 018 | 9338 | COORDINATOR VOL SERVICES I | $3,078 | $17.69 | $3,692 | $21.22 | $4,307 | $24.75 | $1.20 | $2.00 | $1.40 | $6.00 | | |
| 019 | 8641 | TECHNICIAN DEV IV-MED FAC | $3,857 | $22.17 | $4,435 | $25.49 | $5,014 | $28.82 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 019 | 8642 | TECHNICIAN DEV III-MED FAC | $3,170 | $18.22 | $3,645 | $20.95 | $4,121 | $23.68 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 019 | 8643 | TECHNICIAN DEV II-MED FAC | $2,712 | $15.59 | $3,120 | $17.93 | $3,526 | $20.26 | $2.30 | $4.00 | $1.40 | $9.00 | | |
| 019 | 8671 | MECHANIAN LAB PRIN MED FAC | $4,385 | $25.20 | $5,043 | $28.98 | $5,700 | $32.76 | $1.20 | $2.00 | $1.40 | $7.00 | | |
| 019 | 8672 | MECHANIAN LAB SR MED FAC | $3,993 | $22.95 | $4,594 | $26.40 | $5,192 | $29.84 | $1.20 | $2.00 | $1.40 | $7.00 | | |

- 102 -
