## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 8. | $3,324 | $19.10 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 9. | $3,367 | $19.35 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 10. | $3,409 | $19.59 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 11. | $3,449 | $19.82 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 12. | $3,494 | $20.08 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 13. | $3,537 | $20.33 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 14. | $3,580 | $20.57 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 15. | $3,626 | $20.84 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 16. | $3,672 | $21.10 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 17. | $3,717 | $21.36 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 18. | $3,764 | $21.63 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 19. | $3,811 | $21.90 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 20. | $3,857 | $22.17 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 21. | $3,907 | $22.45 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 22. | $3,956 | $22.74 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 23. | $4,004 | $23.01 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8914 | PRACTITIONER, MENTAL HEALTH | 24. | $4,056 | $23.31 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 1. | $3,576 | $20.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 2. | $3,622 | $20.82 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 3. | $3,665 | $21.06 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 4. | $3,714 | $21.34 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 5. | $3,759 | $21.60 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 6. | $3,807 | $21.88 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 7. | $3,854 | $22.15 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 8. | $3,904 | $22.44 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 9. | $3,950 | $22.70 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 10. | $4,000 | $22.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 11. | $4,050 | $23.28 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 12. | $4,099 | $23.56 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 13. | $4,152 | $23.86 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 14. | $4,204 | $24.16 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 15. | $4,256 | $24.46 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8916 | NURSE, VOCATIONAL, SR | 16. | $4,308 | $24.76 | $2.00 | $3.25 | $1.00 | 50% | | |

- 129 -
