# APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 14. | $2,637 | $15.16 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 15. | $2,670 | $15.34 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 16. | $2,703 | $15.53 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 17. | $2,739 | $15.74 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 18. | $2,770 | $15.92 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 19. | $2,808 | $16.14 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 20. | $2,843 | $16.34 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 21. | $2,878 | $16.54 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 22. | $2,912 | $16.74 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 23. | $2,950 | $16.95 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8644 | TECHNICIAN,DEV,I-MED FAC | 24. | $2,987 | $17.17 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 1. | $4,149 | $23.84 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 2. | $4,202 | $24.15 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 3. | $4,252 | $24.44 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 4. | $4,307 | $24.75 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 5. | $4,361 | $25.06 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 6. | $4,414 | $25.37 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 7. | $4,470 | $25.69 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 8. | $4,527 | $26.02 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 9. | $4,583 | $26.34 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 10. | $4,640 | $26.67 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 11. | $4,698 | $27.00 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 12. | $4,755 | $27.33 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 13. | $4,814 | $27.67 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 14. | $4,875 | $28.02 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 15. | $4,936 | $28.37 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 16. | $4,998 | $28.72 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 17. | $5,060 | $29.08 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 18. | $5,122 | $29.44 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 19. | $5,187 | $29.81 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 20. | $5,251 | $30.18 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8671 | MECHANICIAN, LAB, PRIN-MED FAC | 21. | $5,319 | $30.57 | $2.00 | $3.25 | $1.00 | | | |

- 160 -
