## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 11. | $3,183 | $18.29 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 12. | $3,225 | $18.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 13. | $3,263 | $18.75 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 14. | $3,306 | $19.00 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 15. | $3,347 | $19.24 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 16. | $3,388 | $19.47 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 17. | $3,432 | $19.72 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 18. | $3,475 | $19.97 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 19. | $3,517 | $20.21 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 20. | $3,561 | $20.47 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 21. | $3,605 | $20.72 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 22. | $3,651 | $20.98 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 23. | $3,698 | $21.25 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 24. | $3,742 | $21.51 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 25. | $3,789 | $21.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 26. | $3,837 | $22.05 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 27. | $3,884 | $22.32 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9231 | PATIENT CARE TECHNICIAN | 28. | $3,934 | $22.61 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9232 | PATIENT CARE TECHNICIAN, PD | 1. | $3,774 | $21.69 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9237 | PHLEBOTOMIST, PER DIEM | 1. | $3,267 | $18.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 1. | $2,513 | $14.44 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 2. | $2,545 | $14.63 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 3. | $2,576 | $14.80 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 4. | $2,609 | $14.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 5. | $2,642 | $15.18 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 6. | $2,674 | $15.37 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 7. | $2,708 | $15.56 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 8. | $2,742 | $15.76 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 9. | $2,776 | $15.95 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 10. | $2,811 | $16.16 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 11. | $2,846 | $16.36 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9239 | PHLEBOTOMIST | 12. | $2,882 | $16.56 | $2.00 | $3.25 | $1.00 | 50% | | |

- 150 -
