## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 4. | $3,170 | $18.22 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 5. | $3,213 | $18.47 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 6. | $3,251 | $18.68 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 7. | $3,291 | $18.91 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 8. | $3,331 | $19.14 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 9. | $3,374 | $19.39 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 10. | $3,417 | $19.64 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 11. | $3,460 | $19.89 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 12. | $3,502 | $20.13 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 13. | $3,543 | $20.36 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 14. | $3,590 | $20.63 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 15. | $3,635 | $20.89 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 16. | $3,680 | $21.15 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 17. | $3,727 | $21.42 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 18. | $3,774 | $21.69 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 19. | $3,819 | $21.95 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 20. | $3,868 | $22.23 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 21. | $3,916 | $22.51 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 22. | $3,965 | $22.79 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 23. | $4,017 | $23.09 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4687 | TRANSCRIBER, HOSP MED, SR | 24. | $4,065 | $23.36 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 1. | $2,786 | $16.01 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 2. | $2,820 | $16.21 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 3. | $2,855 | $16.41 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 4. | $2,891 | $16.61 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 5. | $2,926 | $16.82 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 6. | $2,964 | $17.03 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 7. | $3,000 | $17.24 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 8. | $3,040 | $17.47 | $2.00 | $3.25 | $1.00 | | | |
| 006 | 4688 | TRANSCRIBER, HOSP MED | 9. | $3,076 | $17.68 | $2.00 | $3.25 | $1.00 | | | |

- 124 -
