## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 13. | $2,329 | $13.39 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 14. | $2,357 | $13.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 15. | $2,387 | $13.72 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 16. | $2,416 | $13.89 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 17. | $2,447 | $14.06 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 18. | $2,478 | $14.24 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 19. | $2,508 | $14.41 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 20. | $2,540 | $14.60 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 21. | $2,572 | $14.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 22. | $2,604 | $14.97 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 23. | $2,637 | $15.16 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9259 | HOSPITAL UNIT SERV COORD I | 24. | $2,670 | $15.34 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9260 | COORDINATOR, HOSP. UNIT SER PD | 1. | $3,263 | $18.75 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 1. | $3,218 | $18.49 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 2. | $3,258 | $18.72 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 3. | $3,297 | $18.95 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 4. | $3,339 | $19.19 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 5. | $3,381 | $19.43 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 6. | $3,424 | $19.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 7. | $3,466 | $19.92 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 8. | $3,509 | $20.17 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 9. | $3,553 | $20.42 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 10. | $3,598 | $20.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 11. | $3,642 | $20.93 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 12. | $3,687 | $21.19 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 13. | $3,734 | $21.46 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 14. | $3,782 | $21.74 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 15. | $3,826 | $21.99 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 16. | $3,875 | $22.27 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 17. | $3,925 | $22.56 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 18. | $3,973 | $22.83 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 19. | $4,024 | $23.13 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 8895 | COORDINATOR, NURSE STAFFING | 20. | $4,072 | $23.40 | $2.25 | $3.75 | $1.25 | 50% | | |

- 148 -
