## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 017 | 9218 | TECHNICIAN II, CENTRAL STERILE | 23. | $3,684 | $21.17 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9218 | TECHNICIAN II, CENTRAL STERILE | 24. | $3,730 | $21.44 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9220 | TECHNICIAN, CENTRAL STERILE,PD | 1. | $3,267 | $18.78 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9221 | TECH II, CENTRAL STERILE PD | 1. | $3,657 | $21.02 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 1. | $2,260 | $12.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 2. | $2,287 | $13.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 3. | $2,317 | $13.32 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 4. | $2,346 | $13.48 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 5. | $2,376 | $13.66 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 6. | $2,406 | $13.83 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 7. | $2,436 | $14.00 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 8. | $2,466 | $14.17 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 9. | $2,497 | $14.35 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 10. | $2,529 | $14.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 11. | $2,559 | $14.71 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 12. | $2,591 | $14.89 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 13. | $2,624 | $15.08 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 14. | $2,656 | $15.26 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 15. | $2,690 | $15.46 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 16. | $2,723 | $15.65 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 17. | $2,756 | $15.84 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 18. | $2,791 | $16.04 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 19. | $2,826 | $16.24 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 20. | $2,860 | $16.44 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 21. | $2,896 | $16.64 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 22. | $2,936 | $16.87 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 23. | $2,971 | $17.07 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9226 | PATIENT SUPPORT ASSISTANT | 24. | $3,008 | $17.29 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9227 | PATIENT SUPPORT ASST, PER DIEM | 1. | $2,936 | $16.87 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9228 | OR SUPPORT ASSISTANT | 1. | $2,513 | $14.44 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9228 | OR SUPPORT ASSISTANT | 2. | $2,545 | $14.63 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9228 | OR SUPPORT ASSISTANT | 3. | $2,576 | $14.80 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9228 | OR SUPPORT ASSISTANT | 4. | $2,609 | $14.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9228 | OR SUPPORT ASSISTANT | 5. | $2,642 | $15.18 | $2.00 | $3.25 | $1.00 | 50% | | |

- 149 -
