# APPENDIX A

**SAN FRANCISCO – cont.**
**January 1, 2004**

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 1. | $3,804 | $21.86 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 2. | $3,849 | $22.12 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 3. | $3,898 | $22.40 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 4. | $3,947 | $22.68 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 5. | $3,997 | $22.97 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 6. | $4,048 | $23.26 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 7. | $4,097 | $23.55 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 8. | $4,149 | $23.84 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 9. | $4,199 | $24.13 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 10. | $4,252 | $24.44 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 11. | $4,307 | $24.75 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 12. | $4,361 | $25.06 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 13. | $4,414 | $25.37 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 14. | $4,470 | $25.69 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 15. | $4,527 | $26.02 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 16. | $4,583 | $26.34 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 17. | $4,640 | $26.67 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 18. | $4,698 | $27.00 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 19. | $4,755 | $27.33 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 20. | $4,814 | $27.67 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 21. | $4,875 | $28.02 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 22. | $4,936 | $28.37 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 23. | $4,998 | $28.72 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 24. | $5,060 | $29.08 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 25. | $5,122 | $29.44 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 26. | $5,187 | $29.81 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 27. | $5,251 | $30.18 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9066 | HISTOTECHNOLOGIST II | 28. | $5,319 | $30.57 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9067 | HISTOTECHNOLOGIST III | 1. | $4,174 | $23.99 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9067 | HISTOTECHNOLOGIST III | 2. | $4,226 | $24.29 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9067 | HISTOTECHNOLOGIST III | 3. | $4,279 | $24.59 | $3.00 | $4.50 | $1.50 | 50% | | |
| 034 | 9067 | HISTOTECHNOLOGIST III | 4. | $4,333 | $24.90 | $3.00 | $4.50 | $1.50 | 50% | | |

- 171 -
