## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 16. | $6,524 | $37.49 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 17. | $6,606 | $37.97 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 18. | $6,688 | $38.44 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 19. | $6,772 | $38.92 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 20. | $6,856 | $39.40 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 21. | $6,942 | $39.90 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 22. | $7,029 | $40.40 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 23. | $7,117 | $40.90 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 24. | $7,205 | $41.41 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 25. | $7,295 | $41.93 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 26. | $7,387 | $42.45 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 27. | $7,479 | $42.98 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8966 | TECHNOLOGIST, ULTRASOUND, SR | 28. | $7,572 | $43.52 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 1. | $4,764 | $27.38 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 2. | $4,824 | $27.72 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 3. | $4,885 | $28.07 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 4. | $4,944 | $28.41 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 5. | $5,006 | $28.77 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 6. | $5,067 | $29.12 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 7. | $5,132 | $29.49 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 8. | $5,196 | $29.86 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 9. | $5,262 | $30.24 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 10. | $5,326 | $30.61 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 11. | $5,393 | $30.99 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 12. | $5,460 | $31.38 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 13. | $5,529 | $31.78 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 14. | $5,599 | $32.18 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 15. | $5,668 | $32.57 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 16. | $5,739 | $32.98 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 17. | $5,810 | $33.39 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 18. | $5,882 | $33.80 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 19. | $5,956 | $34.23 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 20. | $6,030 | $34.66 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 21. | $6,106 | $35.09 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 8967 | TECHNOLOGIST, ULTRASOUND | 22. | $6,182 | $35.53 | $3.00 | $4.50 | $1.50 | 50% | | |

- 142 -
