## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 2. | $3,782 | $21.74 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 3. | $3,826 | $21.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 4. | $3,876 | $22.28 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 5. | $3,925 | $22.56 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 6. | $3,975 | $22.84 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 7. | $4,024 | $23.13 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 8. | $4,074 | $23.41 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 9. | $4,125 | $23.71 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 10. | $4,177 | $24.01 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 11. | $4,228 | $24.30 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 12. | $4,281 | $24.60 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 13. | $4,335 | $24.91 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 14. | $4,390 | $25.23 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 15. | $4,442 | $25.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 16. | $4,499 | $25.86 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 17. | $4,554 | $26.17 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 18. | $4,613 | $26.51 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 19. | $4,671 | $26.84 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8933 | TECHNICIAN, UROLOGY, SR | 20. | $4,731 | $27.19 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 1. | $3,114 | $17.90 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 2. | $3,156 | $18.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 3. | $3,193 | $18.35 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 4. | $3,233 | $18.58 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 5. | $3,274 | $18.82 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 6. | $3,315 | $19.05 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 7. | $3,356 | $19.29 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 8. | $3,399 | $19.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 9. | $3,441 | $19.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 10. | $3,483 | $20.02 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 11. | $3,528 | $20.28 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 12. | $3,573 | $20.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8934 | TECHNICIAN, UROLOGY | 13. | $3,615 | $20.78 | $2.00 | $3.25 | $1.00 | 50% | | |

- 133 -
