## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 020 | 5430 | DIETETIC ASSISTANT | 16. | $3,211 | $18.45 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 17. | $3,251 | $18.68 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 18. | $3,291 | $18.91 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 19. | $3,331 | $19.14 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 20. | $3,374 | $19.39 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 21. | $3,417 | $19.64 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 22. | $3,460 | $19.89 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 23. | $3,502 | $20.13 | $2.00 | $3.25 | $1.00 | | | |
| 020 | 5430 | DIETETIC ASSISTANT | 24. | $3,543 | $20.36 | $2.00 | $3.25 | $1.00 | | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 1. | $2,513 | $14.44 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 2. | $2,545 | $14.63 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 3. | $2,576 | $14.80 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 4. | $2,609 | $14.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 5. | $2,642 | $15.18 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 6. | $2,674 | $15.37 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 7. | $2,708 | $15.56 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 8. | $2,742 | $15.76 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 9. | $2,776 | $15.95 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 10. | $2,811 | $16.16 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 11. | $2,846 | $16.36 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 12. | $2,882 | $16.56 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 13. | $2,917 | $16.76 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 14. | $2,955 | $16.98 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 15. | $2,990 | $17.18 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 16. | $3,029 | $17.41 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 17. | $3,066 | $17.62 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 18. | $3,106 | $17.85 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 19. | $3,143 | $18.06 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 20. | $3,183 | $18.29 | $2.00 | $3.25 | $1.00 | 50% | | |
| 028 | 9233 | PATIENT CARE ASSISTANT | 21. | $3,223 | $18.52 | $2.00 | $3.25 | $1.00 | 50% | | |

- 166 -
