## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 2. | $3,315 | $19.05 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 3. | $3,356 | $19.29 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 4. | $3,399 | $19.53 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 5. | $3,439 | $19.76 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 6. | $3,481 | $20.01 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 7. | $3,528 | $20.28 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 8. | $3,571 | $20.52 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 9. | $3,615 | $20.78 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 10. | $3,660 | $21.03 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 11. | $3,708 | $21.31 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 12. | $3,752 | $21.56 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 13. | $3,800 | $21.84 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 14. | $3,848 | $22.11 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 15. | $3,895 | $22.39 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 16. | $3,943 | $22.66 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 17. | $3,995 | $22.96 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 18. | $4,043 | $23.24 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 19. | $4,094 | $23.53 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 20. | $4,145 | $23.82 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 21. | $4,196 | $24.11 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 22. | $4,251 | $24.43 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 23. | $4,303 | $24.73 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8945 | PHYSICAL THERAPY ASSISTANT II | 24. | $4,354 | $25.02 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 1. | $2,939 | $16.89 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 2. | $2,974 | $17.09 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 3. | $3,012 | $17.31 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 4. | $3,049 | $17.52 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 5. | $3,090 | $17.76 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 6. | $3,125 | $17.96 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 7. | $3,164 | $18.18 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 8. | $3,205 | $18.42 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 9. | $3,245 | $18.65 | $2.25 | $3.75 | $1.25 | 50% | | |
| 033 | 8946 | PHYSICAL THERAPY ASSISTANT I | 10. | $3,285 | $18.88 | $2.25 | $3.75 | $1.25 | 50% | | |

- 167 -
