# APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 012 | 8897 | ANESTHESIA TECHNICIAN | 23. | $3,684 | $21.17 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8897 | ANESTHESIA TECHNICIAN | 24. | $3,730 | $21.44 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 1. | $3,218 | $18.49 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 2. | $3,258 | $18.72 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 3. | $3,297 | $18.95 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 4. | $3,339 | $19.19 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 5. | $3,381 | $19.43 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 6. | $3,424 | $19.68 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 7. | $3,466 | $19.92 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 8. | $3,509 | $20.17 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 9. | $3,553 | $20.42 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 10. | $3,598 | $20.68 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 11. | $3,642 | $20.93 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 12. | $3,687 | $21.19 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 13. | $3,734 | $21.46 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 14. | $3,782 | $21.74 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 15. | $3,826 | $21.99 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 16. | $3,875 | $22.27 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 17. | $3,925 | $22.56 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 18. | $3,973 | $22.83 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 19. | $4,024 | $23.13 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 20. | $4,072 | $23.40 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 21. | $4,125 | $23.71 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 22. | $4,177 | $24.01 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 23. | $4,228 | $24.30 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8898 | ANESTHESIA TECHNICIAN II | 24. | $4,281 | $24.60 | $2.25 | $3.75 | $1.00 | 50% | | |
| 012 | 8900 | ANESTHESIA TECHNICIAN II PD | 1. | $4,311 | $24.78 | $2.25 | $3.75 | $1.25 | 50% | | |
| 012 | 8909 | NURSE, VOCATIONAL, SR, PD | 1. | $4,433 | $25.48 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8910 | NURSE, VOCATIONAL,INT PERMITTE | 1. | $3,429 | $19.71 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8913 | PRACTITIONER, MENTAL HEALTH,SR | 1. | $3,480 | $20.00 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 8913 | PRACTITIONER, MENTAL HEALTH,SR | 2. | $3,521 | $20.24 | $2.00 | $3.25 | $1.00 | | | |

- 128 -
