## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 14. | $3,265 | $18.76 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 15. | $3,308 | $19.01 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 16. | $3,347 | $19.24 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 17. | $3,389 | $19.48 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 18. | $3,434 | $19.74 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 19. | $3,476 | $19.98 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 20. | $3,521 | $20.24 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 21. | $3,563 | $20.48 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 22. | $3,607 | $20.73 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 23. | $3,653 | $20.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 24. | $3,700 | $21.26 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 25. | $3,744 | $21.52 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 26. | $3,791 | $21.79 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 27. | $3,841 | $22.07 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9272 | TECHNICIAN,PATIENT DIALYSI, I | 28. | $3,886 | $22.33 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9273 | TECHNICIAN, PAT DIALYSIS,II,PD | 1. | $3,750 | $21.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9274 | TECHNICIAN, DIALYSIS M&E II PD | 1. | $3,737 | $21.48 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 1. | $2,781 | $15.98 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 2. | $2,815 | $16.18 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 3. | $2,850 | $16.38 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 4. | $2,886 | $16.59 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 5. | $2,919 | $16.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 6. | $2,957 | $16.99 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 7. | $2,995 | $17.21 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 8. | $3,031 | $17.42 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 9. | $3,070 | $17.64 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 10. | $3,107 | $17.86 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 11. | $3,147 | $18.09 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 12. | $3,185 | $18.30 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 13. | $3,226 | $18.54 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 14. | $3,265 | $18.76 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 15. | $3,308 | $19.01 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 16. | $3,347 | $19.24 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9275 | TECHNICIAN, DIALYSIS M&E, II | 17. | $3,389 | $19.48 | $2.00 | $3.25 | $1.00 | 50% | | |

- 153 -
