## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 019 | 8684 | TECHNICIAN,ELEC, TRAINEE-MF | 15. | $3,412 | $19.61 | $2.00 | $3.25 | $1.00 | 50% | | |
| 019 | 8684 | TECHNICIAN,ELEC, TRAINEE-MF | 16. | $3,454 | $19.85 | $2.00 | $3.25 | $1.00 | 50% | | |
| 019 | 8684 | TECHNICIAN,ELEC, TRAINEE-MF | 17. | $3,499 | $20.11 | $2.00 | $3.25 | $1.00 | 50% | | |
| 019 | 8684 | TECHNICIAN,ELEC, TRAINEE-MF | 18. | $3,540 | $20.34 | $2.00 | $3.25 | $1.00 | 50% | | |
| 019 | 8684 | TECHNICIAN,ELEC, TRAINEE-MF | 19. | $3,586 | $20.61 | $2.00 | $3.25 | $1.00 | 50% | | |
| 019 | 8684 | TECHNICIAN,ELEC, TRAINEE-MF | 20. | $3,631 | $20.87 | $2.00 | $3.25 | $1.00 | 50% | | |
| 019 | 8782 | BRACE MAKER, SR | 1. | $3,521 | $20.24 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 2. | $3,566 | $20.49 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 3. | $3,607 | $20.73 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 4. | $3,653 | $20.99 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 5. | $3,700 | $21.26 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 6. | $3,744 | $21.52 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 7. | $3,791 | $21.79 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 8. | $3,841 | $22.07 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 9. | $3,886 | $22.33 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 10. | $3,936 | $22.62 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 11. | $3,985 | $22.90 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 12. | $4,034 | $23.18 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 13. | $4,086 | $23.48 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 14. | $4,136 | $23.77 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 15. | $4,187 | $24.06 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 16. | $4,240 | $24.37 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 17. | $4,292 | $24.67 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 18. | $4,347 | $24.98 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 19. | $4,402 | $25.30 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 20. | $4,457 | $25.61 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 21. | $4,511 | $25.93 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 22. | $4,569 | $26.26 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 23. | $4,626 | $26.59 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8782 | BRACE MAKER, SR | 24. | $4,684 | $26.92 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 1. | $3,521 | $20.24 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 2. | $3,566 | $20.49 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 3. | $3,607 | $20.73 | $2.00 | $3.25 | $1.00 | | | |
| 019 | 8792 | INSTRUMENT MAKER,SURGICAL,SR | 4. | $3,653 | $20.99 | $2.00 | $3.25 | $1.00 | | | |

- 163 -
