## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 3. | $3,275 | $18.82 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 4. | $3,317 | $19.06 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 5. | $3,358 | $19.30 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 6. | $3,401 | $19.55 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 7. | $3,444 | $19.79 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 8. | $3,486 | $20.03 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 9. | $3,530 | $20.29 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 10. | $3,574 | $20.54 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 11. | $3,618 | $20.79 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 12. | $3,664 | $21.06 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 13. | $3,710 | $21.32 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 14. | $3,756 | $21.59 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 15. | $3,804 | $21.86 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 16. | $3,849 | $22.12 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 17. | $3,898 | $22.40 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 18. | $3,947 | $22.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 19. | $3,997 | $22.97 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 20. | $4,048 | $23.26 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 21. | $4,095 | $23.53 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 22. | $4,149 | $23.84 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 23. | $4,199 | $24.13 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 24. | $4,252 | $24.44 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 25. | $4,305 | $24.74 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 26. | $4,361 | $25.06 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 27. | $4,414 | $25.37 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8962 | TECHNICIAN, ELECTROCARDIOG, SR | 28. | $4,470 | $25.69 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 1. | $2,813 | $16.17 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 2. | $2,848 | $16.37 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 3. | $2,884 | $16.57 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 4. | $2,919 | $16.78 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 5. | $2,955 | $16.98 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 6. | $2,993 | $17.20 | $2.25 | $3.75 | $1.25 | 50% | | |
| 013 | 8963 | TECHNICIAN, ELECTROCARDIOGRAPH | 7. | $3,029 | $17.41 | $2.25 | $3.75 | $1.25 | 50% | | |

- 139 -
