## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 012 | 9200 | DENTAL AIDE | 17. | $2,740 | $15.75 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 18. | $2,773 | $15.94 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 19. | $2,809 | $16.14 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 20. | $2,845 | $16.35 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9200 | DENTAL AIDE | 21. | $2,880 | $16.55 | $2.00 | $3.25 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 1. | $2,981 | $17.13 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 2. | $3,019 | $17.35 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 3. | $3,057 | $17.57 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 4. | $3,097 | $17.80 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 5. | $3,133 | $18.01 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 6. | $3,173 | $18.24 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 7. | $3,214 | $18.47 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 8. | $3,255 | $18.71 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 9. | $3,295 | $18.94 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 10. | $3,336 | $19.17 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 11. | $3,377 | $19.41 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 12. | $3,420 | $19.66 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 13. | $3,462 | $19.90 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 14. | $3,506 | $20.15 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 15. | $3,548 | $20.39 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 16. | $3,593 | $20.65 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 17. | $3,638 | $20.91 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 18. | $3,684 | $21.17 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 19. | $3,730 | $21.44 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 20. | $3,778 | $21.71 | $0.00 | $0.00 | $1.00 | | | |
| 012 | 9206 | DENTAL ASST, REG--EXT. FUNC. | 21. | $3,823 | $21.97 | $0.00 | $0.00 | $1.00 | | | |

- 138 -
