## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 014 | 9021 | TECHNOLOGIST,RADIOLOGIC,PRIN | 19. | $6,886 | $39.57 | $3.00 | $4.50 | $1.50 | 50% | $4 | |
| 014 | 9021 | TECHNOLOGIST,RADIOLOGIC,PRIN | 20. | $6,972 | $40.07 | $3.00 | $4.50 | $1.50 | 50% | $4 | |
| 014 | 9021 | TECHNOLOGIST,RADIOLOGIC,PRIN | 21. | $7,059 | $40.57 | $3.00 | $4.50 | $1.50 | 50% | $4 | |
| 014 | 9021 | TECHNOLOGIST,RADIOLOGIC,PRIN | 22. | $7,147 | $41.07 | $3.00 | $4.50 | $1.50 | 50% | $4 | |
| 014 | 9021 | TECHNOLOGIST,RADIOLOGIC,PRIN | 23. | $7,237 | $41.59 | $3.00 | $4.50 | $1.50 | 50% | $4 | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 1. | $5,132 | $29.49 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 2. | $5,196 | $29.86 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 3. | $5,262 | $30.24 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 4. | $5,326 | $30.61 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 5. | $5,393 | $30.99 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 6. | $5,460 | $31.38 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 7. | $5,529 | $31.78 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 8. | $5,599 | $32.18 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 9. | $5,668 | $32.57 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 10. | $5,739 | $32.98 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 11. | $5,810 | $33.39 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 12. | $5,883 | $33.81 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 13. | $5,957 | $34.24 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 14. | $6,031 | $34.66 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 15. | $6,107 | $35.10 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 16. | $6,183 | $35.53 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 17. | $6,260 | $35.98 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 18. | $6,338 | $36.43 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 19. | $6,418 | $36.89 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 20. | $6,497 | $37.34 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 21. | $6,579 | $37.81 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9022 | TECHNOLOGIST, RADIOLOGIC, SR | 22. | $6,662 | $38.29 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 1. | $4,845 | $27.84 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 2. | $4,906 | $28.20 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 3. | $4,966 | $28.54 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 4. | $5,029 | $28.90 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 5. | $5,092 | $29.26 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 6. | $5,155 | $29.63 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 7. | $5,219 | $29.99 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 8. | $5,285 | $30.37 | $3.00 | $4.50 | $1.50 | 50% | | |
| 014 | 9023 | TECHNOLOGIST,RADIOLOGIC | 9. | $5,353 | $30.76 | $3.00 | $4.50 | $1.50 | 50% | | |

- 145 -
