## APPENDIX A

**SAN FRANCISCO – cont.**
**January 1, 2004**

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 012 | 8928 | TECHNICIAN, ORTHOPEDIC, SR | 24. | $4,329 | $24.88 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 1. | $3,114 | $17.90 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 2. | $3,156 | $18.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 3. | $3,193 | $18.35 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 4. | $3,233 | $18.58 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 5. | $3,274 | $18.82 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 6. | $3,315 | $19.05 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 7. | $3,356 | $19.29 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 8. | $3,399 | $19.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 9. | $3,441 | $19.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 10. | $3,483 | $20.02 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 11. | $3,528 | $20.28 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 12. | $3,573 | $20.53 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 13. | $3,615 | $20.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 14. | $3,662 | $21.05 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 15. | $3,708 | $21.31 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 16. | $3,754 | $21.57 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 17. | $3,802 | $21.85 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 18. | $3,848 | $22.11 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 19. | $3,897 | $22.40 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8929 | TECHNICIAN, ORTHOPEDIC | 20. | $3,945 | $22.67 | $2.00 | $3.25 | $1.00 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 1. | $3,975 | $22.84 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 2. | $4,024 | $23.13 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 3. | $4,074 | $23.41 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 4. | $4,125 | $23.71 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 5. | $4,177 | $24.01 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 6. | $4,228 | $24.30 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 7. | $4,281 | $24.60 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 8. | $4,335 | $24.91 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 9. | $4,390 | $25.23 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 10. | $4,442 | $25.53 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 11. | $4,499 | $25.86 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 12. | $4,554 | $26.17 | $2.00 | $3.25 | $1.25 | 50% | | |
| 012 | 8930 | TECHNICIAN, SURGICAL, SR | 13. | $4,613 | $26.51 | $2.00 | $3.25 | $1.25 | 50% | | |

- 132 -
