# APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 18. | $3,078 | $17.69 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 19. | $3,118 | $17.92 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 20. | $3,157 | $18.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 21. | $3,196 | $18.37 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 22. | $3,233 | $18.58 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 23. | $3,275 | $18.82 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 24. | $3,317 | $19.06 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 25. | $3,358 | $19.30 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 26. | $3,401 | $19.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 27. | $3,441 | $19.78 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9276 | TECHNICIAN, DIALYSIS M&E, I | 28. | $3,483 | $20.02 | $2.00 | $3.25 | $1.00 | 50% | | |
| 017 | 9278 | PHARMACY TECHNICIAN II, P.D. | 1. | $3,703 | $21.28 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9279 | PHARMACY TECHNICIAN I, P.D. | 1. | $3,379 | $19.42 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 1. | $2,978 | $17.11 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 2. | $3,015 | $17.33 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 3. | $3,052 | $17.54 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 4. | $3,093 | $17.78 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 5. | $3,130 | $17.99 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 6. | $3,170 | $18.22 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 7. | $3,211 | $18.45 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 8. | $3,251 | $18.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 9. | $3,290 | $18.91 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 10. | $3,329 | $19.13 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 11. | $3,374 | $19.39 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 12. | $3,414 | $19.62 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 13. | $3,459 | $19.88 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 14. | $3,501 | $20.12 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 15. | $3,543 | $20.36 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 16. | $3,588 | $20.62 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 17. | $3,633 | $20.88 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 18. | $3,680 | $21.15 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 19. | $3,725 | $21.41 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 20. | $3,772 | $21.68 | $2.25 | $3.75 | $1.25 | 50% | | |
| 017 | 9281 | PHARMACY TECHNICIAN III | 21. | $3,818 | $21.94 | $2.25 | $3.75 | $1.25 | 50% | | |

- 154 -
