## APPENDIX A

| LINK CODE | TITLE CODE | TITLE NAME | STEP | MONTHLY RATE | HOURLY RATE | SHIFT DIFFERENTIAL | | | ON CALL RATES | | |
| 015 | 9051 | THERAPIST, RESPIRA, REG, PER DIEM | 1. | $6,213 | $35.71 | $3.00 | $4.50 | $1.50 | 50% | | |
| 015 | 9052 | THERAPIST, RESPIRAT, PER DIEM | 1. | $5,324 | $30.60 | $3.00 | $4.50 | $1.50 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 1. | $2,512 | $14.44 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 2. | $2,543 | $14.61 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 3. | $2,574 | $14.79 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 4. | $2,607 | $14.98 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 5. | $2,640 | $15.17 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 6. | $2,672 | $15.36 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 7. | $2,706 | $15.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 8. | $2,740 | $15.75 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 9. | $2,773 | $15.94 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 10. | $2,809 | $16.14 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 11. | $2,845 | $16.35 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 12. | $2,880 | $16.55 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 13. | $2,915 | $16.75 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 14. | $2,951 | $16.96 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 15. | $2,988 | $17.17 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 16. | $3,026 | $17.39 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 17. | $3,064 | $17.61 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 18. | $3,102 | $17.83 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 19. | $3,140 | $18.05 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 20. | $3,180 | $18.28 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 21. | $3,221 | $18.51 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 22. | $3,260 | $18.74 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 23. | $3,301 | $18.97 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9257 | HOSPITAL UNIT SERV COORD III | 24. | $3,342 | $19.21 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 1. | $2,236 | $12.85 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 2. | $2,264 | $13.01 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 3. | $2,293 | $13.18 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 4. | $2,322 | $13.34 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 5. | $2,350 | $13.51 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 6. | $2,379 | $13.67 | $2.00 | $3.25 | $1.00 | 50% | | |
| 016 | 9258 | HOSPITAL UNIT SERV COORD II | 7. | $2,411 | $13.86 | $2.00 | $3.25 | $1.00 | 50% | | |

- 147 -
